ID	Length	SRX9120574
ENSG00000125450	7499	863.0
ENSG00000120675	4999	90.0
ENSG00000128617	4499	7526.5
ENSG00000104765	4499	1289.0
ENSG00000229487	4499	24.5
ENSG00000164068	8499	1726.0
ENSG00000116641	6999	2892.0
ENSG00000253722	6999	853.0
ENSG00000067113	4999	525.5
ENSG00000100528	3999	853.0
ENSG00000186638	6499	470.0
ENSG00000228172	6499	1636.0
ENSG00000197813	3999	86.5
ENSG00000178605	4999	1141.5
ENSG00000224713	7499	245.0
ENSG00000223496	3999	807.5
ENSG00000108474	5499	410.0
ENSG00000132763	8999	2630.0
ENSG00000268166	26999	972.5
ENSG00000204922	5999	597.5
ENSG00000186765	4499	327.5
ENSG00000196670	4999	179.5
ENSG00000185122	4999	516.0
ENSG00000142606	4499	990.5
ENSG00000170271	7499	8842.5
ENSG00000050344	13999	26128.0
ENSG00000177830	11499	373.5
ENSG00000130726	7999	1697.5
ENSG00000169230	6499	1144.5
ENSG00000252042	3999	275.5
ENSG00000142409	4999	266.0
ENSG00000020922	4999	608.0
ENSG00000115368	4499	170.5
ENSG00000065427	3999	175.0
ENSG00000144445	5499	2047.5
ENSG00000117593	4499	504.5
ENSG00000140259	3999	132.0
ENSG00000129667	4999	135.5
ENSG00000067992	5499	211.5
ENSG00000164674	11999	9852.5
ENSG00000196605	4999	70.0
ENSG00000147251	6499	493.0
ENSG00000121903	5999	202.0
ENSG00000106554	11999	859.5
ENSG00000141376	6999	184.5
ENSG00000273265	4999	766.0
ENSG00000196981	3999	219.5
ENSG00000252743	9499	110.0
ENSG00000184697	4999	35.5
ENSG00000114993	3999	345.0
ENSG00000072778	5999	819.5
ENSG00000089280	3999	267.5
ENSG00000108021	5499	6328.0
ENSG00000262831	4499	3678.5
ENSG00000159588	14499	2005.5
ENSG00000174015	5499	45.0
ENSG00000087191	7499	2052.5
ENSG00000238227	4999	196.5
ENSG00000198839	13999	383.5
ENSG00000109674	10499	152.5
ENSG00000134815	9999	139.5
ENSG00000067840	4499	275.5
ENSG00000176108	7499	109.0
ENSG00000176293	4499	100.0
ENSG00000143442	3999	2399.5
ENSG00000101246	18499	8848.0
ENSG00000134077	10499	344.0
ENSG00000267125	4499	1178.5
ENSG00000239407	11499	1030.5
ENSG00000269813	14499	4739.0
ENSG00000188566	7499	981.5
ENSG00000260884	6499	58.0
ENSG00000132912	5999	215.5
ENSG00000169258	6499	254.0
ENSG00000165716	7999	1098.5
ENSG00000112249	4999	84.5
ENSG00000140525	5499	341.0
ENSG00000148331	4999	1482.0
ENSG00000143819	3999	232.0
ENSG00000155115	5999	305.5
ENSG00000165804	4999	195.5
ENSG00000250748	4499	194.5
ENSG00000171681	7999	3016.0
ENSG00000233771	3999	127.5
ENSG00000097007	6999	249.0
ENSG00000233016	4499	165.5
ENSG00000169660	9499	869.0
ENSG00000169925	4999	1430.5
ENSG00000075142	9499	378.0
ENSG00000120333	6999	1696.0
ENSG00000075043	6499	763.5
ENSG00000095319	8499	1152.0
ENSG00000148219	18999	287.5
ENSG00000214380	13499	797.5
ENSG00000173726	4499	939.0
ENSG00000254690	6499	647.0
ENSG00000130311	8999	374.0
ENSG00000136935	13499	1697.5
ENSG00000179262	4499	2879.0
ENSG00000157833	8499	1844.0
ENSG00000204463	18999	13486.5
ENSG00000136937	6999	328.0
ENSG00000117362	4999	508.0
ENSG00000113851	3999	382.5
ENSG00000113456	4999	63.5
ENSG00000164855	10999	1006.5
ENSG00000145416	6999	645.0
ENSG00000162607	4499	557.5
ENSG00000132386	5999	584.0
ENSG00000234160	8999	211.5
ENSG00000267800	13499	134.5
ENSG00000152404	4499	54.0
ENSG00000262147	5499	476.5
ENSG00000183808	14499	605.5
ENSG00000267323	10999	505.5
ENSG00000131044	4499	534.5
ENSG00000267689	4999	57.5
ENSG00000141385	23999	8163.0
ENSG00000258199	3999	1197.5
ENSG00000117407	3999	37.0
ENSG00000101109	3999	123.0
ENSG00000063601	4499	1625.5
ENSG00000142082	5499	970.0
ENSG00000130827	5999	705.0
ENSG00000204310	6999	1067.5
ENSG00000247137	3999	98.0
ENSG00000270926	5999	416.0
ENSG00000118246	3999	222.5
ENSG00000108639	9499	2516.5
ENSG00000269427	3999	585.5
ENSG00000176101	14999	2224.0
ENSG00000174111	6499	1513.0
ENSG00000011376	5499	74.0
ENSG00000151693	17499	1199.0
ENSG00000270587	5499	635.5
ENSG00000162572	9999	508.5
ENSG00000240972	5499	2035.5
ENSG00000223549	6999	2665.0
ENSG00000198863	4499	174.0
ENSG00000106344	7499	90.0
ENSG00000196517	21999	3580.0
ENSG00000236700	3999	527.0
ENSG00000101158	12999	2642.0
ENSG00000182909	7999	2088.5
ENSG00000007341	4499	46.5
ENSG00000264070	6999	56.5
ENSG00000142188	6499	296.5
ENSG00000080854	12499	923.0
ENSG00000163249	8499	428.0
ENSG00000187189	4999	443.5
ENSG00000255946	3999	120.0
ENSG00000139537	7999	4070.0
ENSG00000174327	3999	85.5
ENSG00000109016	6499	975.5
ENSG00000116752	3999	365.5
ENSG00000141627	4999	458.0
ENSG00000013563	4999	2582.5
ENSG00000268309	3999	1265.5
ENSG00000159433	7499	376.0
ENSG00000131981	5999	814.5
ENSG00000263585	4999	1172.5
ENSG00000143147	5499	340.0
ENSG00000153044	4999	317.0
ENSG00000169592	7999	528.5
ENSG00000184986	4499	85.0
ENSG00000265393	18000	3257.5
ENSG00000053770	8499	149.5
ENSG00000085840	4499	282.5
ENSG00000075290	7999	212.0
ENSG00000166938	3999	276.5
ENSG00000147536	6999	237.5
ENSG00000162004	8499	1375.0
ENSG00000222955	5499	69.0
ENSG00000222493	3999	269.5
ENSG00000267633	14999	1218.5
ENSG00000134775	19499	1988.0
ENSG00000138336	6499	84.5
ENSG00000100290	8499	473.0
ENSG00000213782	4499	962.0
ENSG00000143553	8499	2959.0
ENSG00000158526	4499	433.5
ENSG00000102007	11499	1475.5
ENSG00000169282	6999	3840.5
ENSG00000163617	6499	136.5
ENSG00000261691	13499	799.5
ENSG00000165171	6499	2826.0
ENSG00000116985	4999	459.0
ENSG00000167535	9499	1108.5
ENSG00000182600	8499	654.5
ENSG00000075131	7999	507.0
ENSG00000266714	4499	249.5
ENSG00000198231	7499	1047.5
ENSG00000103363	13499	19726.5
ENSG00000243777	5499	95.5
ENSG00000179526	5999	2762.0
ENSG00000085760	3999	936.0
ENSG00000188846	5499	1158.5
ENSG00000130876	6499	2039.5
ENSG00000168140	4999	101.5
ENSG00000160613	8999	309.5
ENSG00000166086	5999	733.5
ENSG00000173137	8999	779.0
ENSG00000230982	4999	304.0
ENSG00000163577	7499	73.0
ENSG00000138100	15499	722.5
ENSG00000130675	5499	61.5
ENSG00000177738	7999	200.5
ENSG00000238058	7999	686.0
ENSG00000120334	5499	775.5
ENSG00000258908	5499	368.0
ENSG00000256364	4499	1416.0
ENSG00000177791	5499	144.5
ENSG00000183018	10999	2387.0
ENSG00000207199	4499	243.5
ENSG00000148303	4999	297.5
ENSG00000104998	4499	522.5
ENSG00000070985	4499	590.0
ENSG00000165983	5499	362.5
ENSG00000168060	5999	928.0
ENSG00000140199	7999	1175.0
ENSG00000265784	4999	928.0
ENSG00000001631	5499	56.0
ENSG00000115947	3999	83.5
ENSG00000243279	4999	315.0
ENSG00000259052	7999	3550.0
ENSG00000073711	5499	1485.5
ENSG00000260552	5999	434.0
ENSG00000036549	4499	166.0
ENSG00000126456	9499	3467.0
ENSG00000196976	19499	720.0
ENSG00000205763	4499	109.5
ENSG00000103550	8999	394.5
ENSG00000010072	11999	2293.0
ENSG00000207782	6499	675.0
ENSG00000135250	11499	785.0
ENSG00000230758	5999	1771.0
ENSG00000157593	7499	23549.0
ENSG00000115514	7499	379.0
ENSG00000141294	3999	145.5
ENSG00000085999	8499	1914.5
ENSG00000129680	3999	302.0
ENSG00000135094	5999	1306.0
ENSG00000091622	6999	1455.5
ENSG00000260852	3999	216.5
ENSG00000110218	3999	297.5
ENSG00000164182	8999	3658.5
ENSG00000235117	8999	1957.0
ENSG00000213277	5999	156.0
ENSG00000152382	10499	4117.0
ENSG00000259071	6999	299.5
ENSG00000136231	11499	1652.0
ENSG00000262112	7999	376.5
ENSG00000269106	6499	301.0
ENSG00000186532	9499	879.5
ENSG00000269131	17499	1655.0
ENSG00000131828	5499	226.5
ENSG00000267954	3999	122.0
ENSG00000167395	11499	2086.0
ENSG00000269843	3999	79.5
ENSG00000164902	3999	232.0
ENSG00000256751	6999	303.5
ENSG00000163462	7499	282.0
ENSG00000086712	4999	1292.0
ENSG00000273478	7499	222.0
ENSG00000248132	8999	244.5
ENSG00000064703	8999	276.0
ENSG00000271803	11499	1772.5
ENSG00000251169	8499	98.0
ENSG00000106638	3999	98.5
ENSG00000101162	12499	3285.0
ENSG00000260647	6999	1142.5
ENSG00000107036	11499	5392.0
ENSG00000166839	5499	968.0
ENSG00000132017	5499	326.0
ENSG00000228544	5999	70.5
ENSG00000130818	4999	263.5
ENSG00000231632	4999	489.5
ENSG00000181610	4499	565.5
ENSG00000147121	4999	308.5
ENSG00000003987	12999	493.0
ENSG00000178252	4499	401.0
ENSG00000198517	8499	231.5
ENSG00000179859	14999	1276.5
ENSG00000185900	11999	1197.0
ENSG00000181227	3999	354.5
ENSG00000135446	4999	181.0
ENSG00000267964	3999	1452.0
ENSG00000143952	7999	1518.0
ENSG00000125991	3999	43.5
ENSG00000180228	5499	230.0
ENSG00000267205	4999	309.0
ENSG00000183718	5999	244.0
ENSG00000123737	11999	3243.5
ENSG00000137106	5999	1029.0
ENSG00000272622	4999	388.5
ENSG00000273261	7999	1529.5
ENSG00000182481	3999	823.5
ENSG00000253084	7999	547.0
ENSG00000139725	3999	320.0
ENSG00000166164	4499	92.0
ENSG00000091136	7999	2062.0
ENSG00000109084	4499	264.0
ENSG00000231665	3999	970.0
ENSG00000225981	7499	735.0
ENSG00000181467	3999	265.0
ENSG00000106346	4499	1273.0
ENSG00000101193	6999	1100.5
ENSG00000066926	3999	100.0
ENSG00000099377	4499	213.0
ENSG00000181029	4999	612.0
ENSG00000196387	4499	53.5
ENSG00000265678	3999	175.0
ENSG00000176658	6999	316.0
ENSG00000105516	5499	262.0
ENSG00000004142	4999	1481.5
ENSG00000230286	3999	812.0
ENSG00000125107	5499	435.5
ENSG00000198569	4499	54.5
ENSG00000184601	3999	158.5
ENSG00000164236	3999	724.0
ENSG00000155363	6999	3302.5
ENSG00000143373	4999	509.0
ENSG00000267848	15999	1204.5
ENSG00000047662	6499	749.0
ENSG00000222383	4499	42.5
ENSG00000162971	5499	2132.0
ENSG00000236519	5499	3369.0
ENSG00000178927	6499	281.0
ENSG00000011009	8499	485.0
ENSG00000259031	28999	1196.0
ENSG00000227057	6999	985.0
ENSG00000226698	6499	291.0
ENSG00000169047	5499	70.0
ENSG00000162702	3999	124.0
ENSG00000260260	3999	365.5
ENSG00000136463	5999	319.5
ENSG00000100162	14999	240.5
ENSG00000261712	9499	112.0
ENSG00000159917	8999	98.5
ENSG00000113810	4999	745.5
ENSG00000197727	4499	125.5
ENSG00000143627	7999	296.0
ENSG00000159263	5499	652.0
ENSG00000144306	6499	98.5
ENSG00000186862	10499	2238.0
ENSG00000268677	5499	644.5
ENSG00000112293	6999	664.0
ENSG00000132603	6499	228.5
ENSG00000267567	10499	2006.5
ENSG00000262429	5499	340.5
ENSG00000112414	5499	504.0
ENSG00000197409	3999	55.5
ENSG00000201778	8999	662.5
ENSG00000196312	10999	1193.0
ENSG00000233337	4499	1381.5
ENSG00000175175	4499	293.0
ENSG00000122008	7499	103.5
ENSG00000268006	8499	470.0
ENSG00000105137	5499	323.5
ENSG00000037042	10999	686.5
ENSG00000139278	7999	283.5
ENSG00000204130	7999	885.0
ENSG00000106624	8499	2033.5
ENSG00000233170	6999	349.0
ENSG00000167526	4499	161.5
ENSG00000233622	8999	1283.0
ENSG00000176438	3999	41.0
ENSG00000177302	9499	561.0
ENSG00000268688	4999	145.0
ENSG00000158286	4499	3956.0
ENSG00000165698	6999	862.5
ENSG00000265263	6499	245.5
ENSG00000240163	6499	266.5
ENSG00000082213	5499	132.5
ENSG00000226107	3999	48.0
ENSG00000101940	3999	83.5
ENSG00000267834	6999	549.5
ENSG00000116237	11499	622.5
ENSG00000166012	3999	180.5
ENSG00000265134	4999	64.0
ENSG00000260279	7499	410.0
ENSG00000225225	14999	1730.5
ENSG00000104679	6499	2156.0
ENSG00000204052	7499	678.0
ENSG00000115275	5499	726.0
ENSG00000160360	7999	313.5
ENSG00000108262	5999	1053.0
ENSG00000143412	5499	204.5
ENSG00000235385	8499	1002.0
ENSG00000196787	3999	941.0
ENSG00000177191	3999	494.0
ENSG00000104524	3999	217.5
ENSG00000163157	5999	279.5
ENSG00000159210	4499	4134.0
ENSG00000169752	6999	805.0
ENSG00000197713	6499	447.0
ENSG00000142039	6999	205.0
ENSG00000131470	4999	946.0
ENSG00000246731	6999	231.5
ENSG00000168116	4499	241.5
ENSG00000164889	6999	2486.5
ENSG00000172613	3999	2604.0
ENSG00000143252	4499	1365.0
ENSG00000110063	6999	177.5
ENSG00000196562	4999	1100.0
ENSG00000077348	3999	99.0
ENSG00000131069	4999	938.5
ENSG00000155640	10499	552.5
ENSG00000256377	4499	480.5
ENSG00000185561	5499	821.0
ENSG00000109062	6999	798.5
ENSG00000109685	7499	752.0
ENSG00000213445	5999	973.0
ENSG00000104177	4999	71.0
ENSG00000125445	4499	589.5
ENSG00000139146	17499	477.5
ENSG00000126368	5999	1023.5
ENSG00000137101	6999	133.0
ENSG00000202290	4999	61.0
ENSG00000268149	8999	404.0
ENSG00000183324	8999	567.0
ENSG00000155974	9999	143.0
ENSG00000125812	4999	331.5
ENSG00000116747	5499	566.0
ENSG00000123552	6499	208.0
ENSG00000261668	7999	676.0
ENSG00000025772	6499	239.5
ENSG00000132313	3999	52.5
ENSG00000128581	5999	819.0
ENSG00000267232	9999	930.5
ENSG00000168056	4999	449.0
ENSG00000221916	4499	103.5
ENSG00000177084	3999	192.5
ENSG00000007952	6499	387.0
ENSG00000198026	7499	214.5
ENSG00000014919	10499	713.0
ENSG00000117399	12499	1878.5
ENSG00000015475	7999	3470.5
ENSG00000105664	16499	582.5
ENSG00000132507	13999	2399.0
ENSG00000225285	3999	77.5
ENSG00000128944	5999	724.5
ENSG00000179331	4999	304.0
ENSG00000103415	6499	182.5
ENSG00000182362	5499	171.0
ENSG00000136504	8999	247.5
ENSG00000105204	12999	258.0
ENSG00000106266	3999	468.0
ENSG00000204524	7999	188.0
ENSG00000130733	6999	2209.5
ENSG00000122490	7499	309.5
ENSG00000128708	3999	361.5
ENSG00000076108	6999	666.5
ENSG00000272770	12999	1819.5
ENSG00000104131	5499	305.5
ENSG00000108666	4499	126.0
ENSG00000089723	9499	1144.0
ENSG00000100558	5499	3325.0
ENSG00000167771	6999	657.0
ENSG00000264573	8499	494.5
ENSG00000260808	5999	159.5
ENSG00000100242	4999	1117.5
ENSG00000266101	5999	49.0
ENSG00000178761	4999	392.5
ENSG00000117877	6999	724.0
ENSG00000197111	7999	382.5
ENSG00000050426	4999	720.0
ENSG00000143786	4499	66.5
ENSG00000269191	3999	656.0
ENSG00000170779	3999	61.5
ENSG00000114902	4499	800.5
ENSG00000237424	6499	105.5
ENSG00000103423	10499	724.0
ENSG00000184619	3999	49.0
ENSG00000028116	6499	593.5
ENSG00000225234	15999	328.5
ENSG00000261821	4499	33.5
ENSG00000126953	4999	768.5
ENSG00000169306	7499	508.0
ENSG00000165304	4999	373.5
ENSG00000117640	4499	384.5
ENSG00000260219	5499	1316.0
ENSG00000172943	5999	92.5
ENSG00000252915	4999	1302.0
ENSG00000103024	6999	379.0
ENSG00000115459	4499	179.0
ENSG00000261335	4499	329.5
ENSG00000174485	4999	79.0
ENSG00000239064	3999	65.5
ENSG00000169299	11040	198.5
ENSG00000273162	5999	102.5
ENSG00000261659	13999	1065.5
ENSG00000006453	7499	589.5
ENSG00000242261	3999	612.0
ENSG00000095380	5499	2179.5
ENSG00000154175	16499	1651.0
ENSG00000079435	4499	39.0
ENSG00000175309	4999	3505.5
ENSG00000260233	3999	48.5
ENSG00000138463	5499	64.5
ENSG00000158158	3999	109.0
ENSG00000256269	4999	5356.5
ENSG00000235381	6499	59.0
ENSG00000102302	4999	516.0
ENSG00000244513	4499	59.0
ENSG00000166579	3999	635.0
ENSG00000168288	4499	501.5
ENSG00000144867	9499	408.5
ENSG00000185515	6499	548.5
ENSG00000177156	8999	1556.5
ENSG00000253797	5999	96.5
ENSG00000119397	4499	3815.5
ENSG00000186897	7499	888.5
ENSG00000115561	4499	262.5
ENSG00000119720	4499	107.5
ENSG00000168802	4499	397.5
ENSG00000262668	3999	53.0
ENSG00000235351	5499	89.5
ENSG00000109911	7999	392.0
ENSG00000128564	3999	1939.5
ENSG00000272142	4999	70.5
ENSG00000264474	7999	196.0
ENSG00000221990	8499	353.5
ENSG00000154099	8999	889.5
ENSG00000271755	4499	297.5
ENSG00000198612	6499	108.0
ENSG00000229870	4499	554.0
ENSG00000264364	5999	324.5
ENSG00000154237	4499	65.0
ENSG00000125843	3999	68.0
ENSG00000167880	4999	112.5
ENSG00000101367	6499	665.5
ENSG00000134905	8999	725.0
ENSG00000204420	10499	6664.0
ENSG00000185129	12499	1030.5
ENSG00000178460	3999	344.5
ENSG00000260277	8499	315.0
ENSG00000170545	5999	2717.0
ENSG00000100983	3999	511.0
ENSG00000162377	4499	916.5
ENSG00000112210	5499	1410.5
ENSG00000214595	11499	5891.0
ENSG00000006015	5999	657.5
ENSG00000157017	8499	831.5
ENSG00000168612	4499	84.0
ENSG00000033800	3999	175.0
ENSG00000108556	7999	1058.0
ENSG00000271361	11499	894.0
ENSG00000128463	4499	527.0
ENSG00000239779	4999	3321.0
ENSG00000108342	11999	897.0
ENSG00000242764	15999	818.0
ENSG00000067182	9999	795.0
ENSG00000124104	8999	311.5
ENSG00000171385	5499	961.0
ENSG00000184343	7499	289.0
ENSG00000227755	3999	53.5
ENSG00000101343	5499	1104.5
ENSG00000267649	5499	211.5
ENSG00000101266	6499	216.5
ENSG00000142856	4499	199.5
ENSG00000111665	23499	1768.5
ENSG00000228363	5499	175.5
ENSG00000170262	10499	1004.0
ENSG00000179523	3999	1304.5
ENSG00000160446	4999	374.5
ENSG00000196655	5999	292.0
ENSG00000256537	6999	1450.0
ENSG00000040487	5499	152.0
ENSG00000142168	3999	1745.0
ENSG00000244161	5499	60.5
ENSG00000245317	15999	2664.0
ENSG00000164405	14014	6062.0
ENSG00000146411	4999	334.5
ENSG00000133392	4499	2282.5
ENSG00000268427	9999	1103.5
ENSG00000160993	10499	1291.5
ENSG00000135127	4499	1429.5
ENSG00000066322	4499	1273.0
ENSG00000240250	5999	49.0
ENSG00000266559	6499	577.5
ENSG00000130021	9999	210.0
ENSG00000164776	8499	2440.0
ENSG00000039123	7999	330.0
ENSG00000262026	6499	1817.0
ENSG00000238673	6499	1016.5
ENSG00000125630	6999	477.5
ENSG00000139405	4999	155.0
ENSG00000176700	6499	442.0
ENSG00000164626	5499	173.5
ENSG00000196459	5499	1338.5
ENSG00000164975	8999	897.5
ENSG00000164024	5499	251.0
ENSG00000135336	9999	703.0
ENSG00000065923	8499	659.0
ENSG00000087586	3999	3465.0
ENSG00000183911	8499	1213.5
ENSG00000203993	10499	627.0
ENSG00000222306	4999	421.5
ENSG00000264164	4999	67.0
ENSG00000180304	6999	1593.0
ENSG00000114062	3999	161.5
ENSG00000127914	3999	1791.5
ENSG00000178425	4499	1724.0
ENSG00000213741	5999	81.5
ENSG00000181544	12499	1084.5
ENSG00000162415	4999	711.0
ENSG00000079246	10499	1245.0
ENSG00000128891	5499	45.0
ENSG00000272991	18499	2286.0
ENSG00000160471	10499	341.0
ENSG00000065526	7499	367.0
ENSG00000129195	4999	65.5
ENSG00000149922	5499	1198.5
ENSG00000100764	4499	73.5
ENSG00000106367	4499	1073.0
ENSG00000187017	13999	672.5
ENSG00000005483	4999	1898.5
ENSG00000158435	19499	1424.5
ENSG00000151715	10999	691.5
ENSG00000267283	3999	299.0
ENSG00000272434	3999	775.0
ENSG00000251595	11499	180.0
ENSG00000179921	6499	1230.5
ENSG00000175203	6999	607.5
ENSG00000090266	6999	727.0
ENSG00000170852	5999	132.0
ENSG00000260464	5999	135.0
ENSG00000212396	3999	64.5
ENSG00000228109	7499	203.5
ENSG00000111412	4999	532.5
ENSG00000204348	4499	393.0
ENSG00000251018	4999	238.0
ENSG00000187736	6499	408.5
ENSG00000137713	11999	905.0
ENSG00000119509	9999	449.5
ENSG00000188163	8999	15407.0
ENSG00000184068	5999	660.0
