ID	Length	SRX6637057	SRX6637058	SRX6637059	SRX6637060
ENSG00000186007	10999	8.0	9.0	290.0	296.0
ENSG00000217702	3999	113.0	130.0	164.0	151.0
ENSG00000143751	40499	22.0	10.0	1571.0	1155.0
ENSG00000107949	8999	210.0	197.0	172.0	269.0
ENSG00000251211	21999	14.0	24.0	599.0	436.0
ENSG00000257831	4999	30.0	24.0	70.0	111.0
ENSG00000257000	5999	184.0	144.0	141.0	133.0
ENSG00000064932	5499	1120.0	1274.0	1603.0	1789.0
ENSG00000257681	3999	2.0	6.0	91.0	70.0
ENSG00000176623	11999	250.0	303.0	277.0	243.0
ENSG00000136490	8499	231.0	228.0	258.0	239.0
ENSG00000100941	5999	49.0	64.0	76.0	104.0
ENSG00000200693	4499	3.0	3.0	62.0	35.0
ENSG00000180488	9999	41.0	66.0	353.0	233.0
ENSG00000228733	7999	10.0	28.0	131.0	72.0
ENSG00000131115	12499	128.0	123.0	241.0	245.0
ENSG00000267350	4499	372.0	405.0	508.0	491.0
ENSG00000241258	13499	314.0	298.0	245.0	247.0
ENSG00000100461	7499	82.0	120.0	322.0	247.0
ENSG00000164241	11499	196.0	167.0	119.0	134.0
ENSG00000172543	6499	362.0	412.0	385.0	505.0
ENSG00000104695	8499	134.0	138.0	149.0	113.0
ENSG00000110171	7499	14.0	15.0	95.0	111.0
ENSG00000267139	11499	318.0	230.0	481.0	657.0
ENSG00000238273	8499	205.0	183.0	52.0	80.0
ENSG00000135912	9999	117.0	70.0	188.0	144.0
ENSG00000116761	5999	11.0	5.0	95.0	107.0
ENSG00000156990	7499	223.0	212.0	767.0	659.0
ENSG00000137504	16999	246.0	246.0	766.0	556.0
ENSG00000263432	20999	723.0	723.0	642.0	650.0
ENSG00000179085	12999	2837.0	2188.0	956.0	1181.0
ENSG00000240288	4499	61.0	50.0	124.0	73.0
ENSG00000102580	21499	113.0	124.0	344.0	359.0
ENSG00000189042	28499	133.0	136.0	706.0	708.0
ENSG00000166482	4999	334.0	305.0	153.0	136.0
ENSG00000171861	8999	586.0	559.0	416.0	380.0
ENSG00000165898	6999	503.0	522.0	660.0	629.0
ENSG00000108528	11499	261.0	212.0	547.0	381.0
ENSG00000227934	9499	24.0	18.0	467.0	339.0
ENSG00000077232	4499	3.0	5.0	42.0	48.0
ENSG00000148339	6999	324.0	268.0	258.0	258.0
ENSG00000113552	3999	299.0	331.0	120.0	139.0
ENSG00000109270	20499	43.0	45.0	415.0	492.0
ENSG00000099968	5999	202.0	224.0	204.0	252.0
ENSG00000180198	13499	166.0	192.0	3028.0	2908.0
ENSG00000205890	8499	9.0	0.0	206.0	165.0
ENSG00000255857	15499	5905.0	3979.0	1754.0	1782.0
ENSG00000259006	21999	1205.0	830.0	1276.0	1268.0
ENSG00000239176	7499	39.0	44.0	99.0	98.0
ENSG00000150593	4999	98.0	80.0	68.0	113.0
ENSG00000230055	6499	946.0	805.0	391.0	315.0
ENSG00000203602	4999	390.0	386.0	260.0	315.0
ENSG00000126246	20999	3380.0	2356.0	1838.0	1750.0
ENSG00000256458	3999	6.0	8.0	19.0	37.0
ENSG00000107341	8499	1130.0	1121.0	1310.0	1072.0
ENSG00000101138	10499	81.0	74.0	258.0	191.0
ENSG00000068078	6999	1008.0	962.0	434.0	557.0
ENSG00000272748	51499	2.0	4.0	961.0	896.0
ENSG00000095383	4999	161.0	160.0	56.0	62.0
ENSG00000177303	12999	613.0	500.0	509.0	615.0
ENSG00000157353	5499	120.0	189.0	192.0	205.0
ENSG00000196705	5999	55.0	70.0	78.0	133.0
ENSG00000125534	30499	432.0	358.0	982.0	1760.0
ENSG00000138172	10499	1054.0	863.0	456.0	455.0
ENSG00000205323	5499	75.0	71.0	102.0	122.0
ENSG00000200351	4499	1.0	1.0	56.0	41.0
ENSG00000158987	10999	26.0	54.0	210.0	140.0
ENSG00000152291	14499	518.0	379.0	670.0	641.0
ENSG00000234040	15999	282.0	299.0	323.0	233.0
ENSG00000229127	21499	33.0	32.0	642.0	492.0
ENSG00000264284	7499	5.0	1.0	174.0	209.0
ENSG00000159147	14499	4207.0	3851.0	3415.0	3974.0
ENSG00000105655	4499	540.0	478.0	121.0	120.0
ENSG00000185631	6499	32.0	26.0	171.0	160.0
ENSG00000031081	18499	604.0	619.0	1438.0	1383.0
ENSG00000164134	6499	15.0	24.0	59.0	61.0
ENSG00000242198	5499	28.0	50.0	95.0	129.0
ENSG00000164070	20999	71.0	83.0	402.0	453.0
ENSG00000136816	5499	830.0	792.0	690.0	638.0
ENSG00000111012	5999	296.0	258.0	140.0	137.0
ENSG00000177646	24999	176.0	168.0	1518.0	1387.0
ENSG00000253719	3999	28.0	18.0	34.0	47.0
ENSG00000120539	6999	8.0	19.0	91.0	70.0
ENSG00000175548	5499	20.0	29.0	38.0	51.0
ENSG00000073792	13999	773.0	725.0	490.0	516.0
ENSG00000147862	5999	24.0	33.0	52.0	96.0
ENSG00000203813	4499	36.0	47.0	151.0	105.0
ENSG00000184956	6999	679.0	622.0	479.0	421.0
ENSG00000241568	14999	2167.0	2007.0	1428.0	1643.0
ENSG00000213365	14999	531.0	501.0	287.0	285.0
ENSG00000207129	4499	10.0	5.0	176.0	99.0
ENSG00000136731	3999	47.0	28.0	161.0	147.0
ENSG00000244063	11499	4.0	5.0	336.0	243.0
ENSG00000227256	6999	43.0	37.0	138.0	111.0
ENSG00000113597	4499	101.0	99.0	23.0	32.0
ENSG00000117461	21999	1090.0	798.0	921.0	894.0
ENSG00000269728	6499	332.0	370.0	181.0	226.0
ENSG00000168096	16999	1187.0	1133.0	1145.0	1067.0
ENSG00000254571	7999	7.0	2.0	131.0	135.0
ENSG00000161981	7999	251.0	216.0	113.0	149.0
ENSG00000154511	10499	8218.0	8508.0	9295.0	10492.0
ENSG00000227184	14999	327.0	315.0	7086.0	5968.0
ENSG00000269979	6999	415.0	415.0	188.0	178.0
ENSG00000265334	9499	7.0	10.0	139.0	125.0
ENSG00000249996	9499	56.0	63.0	75.0	138.0
ENSG00000165275	21499	290.0	390.0	424.0	384.0
ENSG00000105229	9499	5289.0	5125.0	1345.0	1177.0
ENSG00000135945	7999	1051.0	1064.0	572.0	635.0
ENSG00000268530	13499	1532.0	1555.0	1481.0	1232.0
ENSG00000155229	9499	540.0	538.0	407.0	318.0
ENSG00000005075	7999	377.0	359.0	427.0	520.0
ENSG00000143889	22999	19.0	16.0	690.0	506.0
ENSG00000104219	10499	869.0	974.0	456.0	583.0
ENSG00000214087	14499	523.0	504.0	568.0	560.0
ENSG00000261170	8499	13.0	5.0	308.0	273.0
ENSG00000100412	6499	515.0	472.0	214.0	287.0
ENSG00000254317	7999	305.0	308.0	190.0	177.0
ENSG00000238554	5499	3.0	0.0	92.0	74.0
ENSG00000137770	4499	3.0	10.0	55.0	43.0
ENSG00000272678	7999	7.0	11.0	270.0	247.0
ENSG00000110944	16499	967.0	843.0	1085.0	1083.0
ENSG00000149187	9999	16.0	7.0	174.0	97.0
ENSG00000172466	11999	14.0	3.0	249.0	208.0
ENSG00000163382	9499	2838.0	2910.0	1048.0	994.0
ENSG00000133028	7999	545.0	589.0	502.0	500.0
ENSG00000268163	18499	136.0	176.0	509.0	488.0
ENSG00000134108	6499	64.0	58.0	92.0	92.0
ENSG00000258430	7999	965.0	801.0	788.0	1043.0
ENSG00000260912	10499	10.0	4.0	172.0	105.0
ENSG00000005007	12999	8.0	13.0	406.0	366.0
ENSG00000177981	8999	419.0	450.0	377.0	461.0
ENSG00000224906	5999	18.0	28.0	597.0	620.0
ENSG00000260570	8499	609.0	314.0	481.0	571.0
ENSG00000112306	3999	49.0	66.0	35.0	60.0
ENSG00000174939	3999	105.0	73.0	201.0	157.0
ENSG00000189403	5499	68.0	75.0	100.0	126.0
ENSG00000267484	6499	2210.0	2264.0	1074.0	1045.0
ENSG00000155749	3999	502.0	622.0	393.0	445.0
ENSG00000170075	11499	2607.0	2353.0	686.0	611.0
ENSG00000214160	3999	21.0	12.0	27.0	83.0
ENSG00000051620	6499	146.0	186.0	57.0	97.0
ENSG00000173163	4499	22.0	34.0	61.0	44.0
ENSG00000137710	7499	168.0	202.0	135.0	145.0
ENSG00000138297	7999	2425.0	2727.0	2487.0	2892.0
ENSG00000109771	4999	117.0	120.0	83.0	100.0
ENSG00000185291	11999	12878.0	12568.0	13592.0	14488.0
ENSG00000255139	3999	123.0	111.0	81.0	83.0
ENSG00000116703	5999	19.0	38.0	117.0	93.0
ENSG00000157483	21999	335.0	401.0	693.0	912.0
ENSG00000143977	8499	1148.0	1070.0	862.0	1249.0
ENSG00000132361	3999	25.0	22.0	123.0	108.0
ENSG00000104611	10499	351.0	346.0	105.0	126.0
ENSG00000235919	7499	51.0	78.0	272.0	274.0
ENSG00000174871	5499	277.0	319.0	321.0	298.0
ENSG00000243498	5499	78.0	103.0	128.0	474.0
ENSG00000110876	8999	0.0	1.0	88.0	86.0
ENSG00000140939	4999	111.0	116.0	45.0	63.0
ENSG00000261641	15499	771.0	340.0	699.0	777.0
ENSG00000118363	6999	30.0	21.0	120.0	99.0
ENSG00000130347	4499	219.0	250.0	89.0	98.0
ENSG00000203588	3999	24.0	17.0	39.0	65.0
ENSG00000272646	10999	84.0	77.0	244.0	238.0
ENSG00000167117	20499	1737.0	1765.0	2101.0	2206.0
ENSG00000260005	4999	110.0	62.0	51.0	66.0
ENSG00000007866	9499	4749.0	4906.0	5499.0	7437.0
ENSG00000264149	7499	306.0	299.0	232.0	366.0
ENSG00000228782	28499	552.0	686.0	1808.0	1614.0
ENSG00000099800	3999	33.0	39.0	54.0	37.0
ENSG00000273275	8999	282.0	261.0	200.0	308.0
ENSG00000130363	13999	64.0	98.0	459.0	468.0
ENSG00000187699	5999	106.0	94.0	80.0	120.0
ENSG00000258439	5999	370.0	380.0	162.0	210.0
ENSG00000117601	21499	178.0	169.0	194.0	282.0
ENSG00000176018	3999	805.0	869.0	320.0	418.0
ENSG00000083520	18499	334.0	323.0	494.0	571.0
ENSG00000267049	4999	329.0	263.0	172.0	129.0
ENSG00000126775	5499	6.0	14.0	66.0	83.0
ENSG00000271862	9499	27.0	40.0	129.0	100.0
ENSG00000187634	4999	687.0	675.0	456.0	545.0
ENSG00000101447	4499	7.0	8.0	53.0	67.0
ENSG00000244151	6999	738.0	557.0	191.0	231.0
ENSG00000226752	4499	163.0	141.0	122.0	124.0
ENSG00000137497	13499	260.0	202.0	292.0	308.0
ENSG00000204356	9999	297.0	356.0	551.0	541.0
ENSG00000149308	30999	684.0	697.0	1265.0	1311.0
ENSG00000186230	4999	104.0	115.0	87.0	130.0
ENSG00000259326	7999	34.0	38.0	104.0	69.0
ENSG00000149792	7999	1740.0	1476.0	1130.0	1098.0
ENSG00000158769	10499	196.0	170.0	317.0	344.0
ENSG00000070047	6499	286.0	261.0	456.0	514.0
ENSG00000117481	4499	78.0	82.0	90.0	71.0
ENSG00000222501	18999	558.0	584.0	549.0	412.0
ENSG00000164332	4999	0.0	2.0	33.0	79.0
ENSG00000212928	3999	388.0	396.0	136.0	156.0
ENSG00000180357	8499	349.0	376.0	691.0	735.0
ENSG00000103502	5499	14.0	4.0	42.0	160.0
ENSG00000072182	4499	1489.0	1367.0	1373.0	1462.0
ENSG00000117419	7999	321.0	216.0	87.0	197.0
ENSG00000122359	20499	302.0	290.0	413.0	530.0
ENSG00000233231	7999	58.0	57.0	213.0	215.0
ENSG00000065060	5499	65.0	65.0	124.0	166.0
ENSG00000227329	6499	27.0	15.0	86.0	105.0
ENSG00000213849	4499	4.0	10.0	57.0	33.0
ENSG00000105708	3999	0.0	4.0	24.0	49.0
ENSG00000088340	13999	1350.0	1413.0	1540.0	1505.0
ENSG00000267542	10999	236.0	223.0	372.0	329.0
ENSG00000182196	4999	1149.0	1084.0	158.0	287.0
ENSG00000264235	7999	1418.0	1566.0	1750.0	2265.0
ENSG00000170275	9999	97.0	99.0	122.0	137.0
ENSG00000273455	10499	12.0	4.0	154.0	166.0
ENSG00000151327	7999	101.0	92.0	95.0	93.0
ENSG00000239388	5499	16.0	13.0	53.0	54.0
ENSG00000067365	5999	31.0	43.0	146.0	127.0
ENSG00000198825	12499	1164.0	1060.0	278.0	372.0
ENSG00000213965	4999	19.0	10.0	48.0	54.0
ENSG00000117020	14499	65.0	90.0	376.0	333.0
ENSG00000168374	19499	1015.0	1040.0	986.0	1084.0
ENSG00000147465	5999	149.0	158.0	127.0	154.0
ENSG00000185730	7499	102.0	114.0	110.0	136.0
ENSG00000142192	7499	55.0	67.0	91.0	209.0
ENSG00000231793	5499	1100.0	989.0	1144.0	1290.0
ENSG00000163472	5999	287.0	198.0	223.0	262.0
ENSG00000187838	10999	395.0	411.0	378.0	362.0
ENSG00000252236	4499	2.0	2.0	47.0	38.0
ENSG00000158615	25499	390.0	385.0	3773.0	2736.0
ENSG00000265752	6499	1718.0	2146.0	1573.0	1638.0
ENSG00000258504	4999	44.0	30.0	19.0	23.0
ENSG00000185896	10999	58.0	66.0	380.0	288.0
ENSG00000143776	11499	376.0	309.0	221.0	253.0
ENSG00000267010	6499	5.0	6.0	240.0	181.0
ENSG00000119977	3999	31.0	26.0	70.0	98.0
ENSG00000258424	5999	435.0	462.0	983.0	1184.0
ENSG00000128585	22999	246.0	194.0	907.0	818.0
ENSG00000010361	11999	1316.0	1035.0	1214.0	1490.0
ENSG00000259952	9999	330.0	320.0	208.0	243.0
ENSG00000057468	5499	3.0	5.0	71.0	37.0
ENSG00000200917	3999	19.0	23.0	42.0	45.0
ENSG00000111728	5499	86.0	110.0	46.0	84.0
ENSG00000204613	5999	797.0	660.0	35.0	61.0
ENSG00000250075	10999	6.0	4.0	241.0	255.0
ENSG00000076067	17499	2647.0	2174.0	1184.0	1344.0
ENSG00000254554	7999	19.0	19.0	129.0	119.0
ENSG00000083838	5999	26.0	27.0	76.0	68.0
ENSG00000228979	4999	0.0	0.0	59.0	64.0
ENSG00000214803	7999	0.0	1.0	132.0	101.0
ENSG00000155729	5499	29.0	34.0	33.0	40.0
ENSG00000140319	4499	357.0	392.0	142.0	181.0
ENSG00000175029	4999	493.0	572.0	358.0	365.0
ENSG00000180846	4999	12.0	4.0	51.0	41.0
ENSG00000158859	6499	13.0	6.0	102.0	69.0
ENSG00000188725	9499	212.0	229.0	238.0	276.0
ENSG00000266318	9499	213.0	160.0	159.0	163.0
ENSG00000261216	9999	585.0	511.0	472.0	420.0
ENSG00000006740	7499	1063.0	918.0	366.0	438.0
ENSG00000231063	5499	1.0	1.0	77.0	45.0
ENSG00000116903	8999	61.0	64.0	1026.0	961.0
ENSG00000136709	5999	8.0	6.0	136.0	88.0
ENSG00000270145	5499	8.0	1.0	164.0	118.0
ENSG00000029725	3999	196.0	208.0	127.0	166.0
ENSG00000145014	6499	33.0	36.0	122.0	117.0
ENSG00000174579	7999	179.0	195.0	130.0	87.0
ENSG00000254402	4499	331.0	269.0	238.0	257.0
ENSG00000254592	30999	764.0	863.0	2522.0	1884.0
ENSG00000139540	8499	2612.0	1922.0	1557.0	1433.0
ENSG00000256448	20499	73.0	38.0	791.0	687.0
ENSG00000184436	9499	1043.0	763.0	276.0	266.0
ENSG00000213977	26499	807.0	615.0	5757.0	3802.0
ENSG00000222448	8999	76.0	70.0	211.0	195.0
ENSG00000233783	5999	68.0	68.0	30.0	22.0
ENSG00000007314	6999	3.0	0.0	256.0	220.0
ENSG00000259783	3999	3.0	3.0	57.0	50.0
ENSG00000228219	4499	28.0	49.0	9.0	5.0
ENSG00000104886	14499	1148.0	715.0	859.0	928.0
ENSG00000262227	3999	55.0	59.0	114.0	98.0
ENSG00000183831	3999	6.0	3.0	43.0	44.0
ENSG00000263002	6999	53.0	48.0	150.0	139.0
ENSG00000144645	12499	189.0	188.0	272.0	443.0
ENSG00000169900	12499	6.0	17.0	534.0	365.0
ENSG00000141741	6999	531.0	526.0	236.0	215.0
ENSG00000233706	3999	371.0	301.0	533.0	607.0
ENSG00000137845	8499	119.0	127.0	259.0	318.0
ENSG00000264540	5499	114.0	105.0	87.0	94.0
ENSG00000168591	4499	1175.0	1150.0	316.0	320.0
ENSG00000136536	37999	51.0	78.0	833.0	761.0
ENSG00000100106	9499	23.0	4.0	226.0	198.0
ENSG00000158411	5999	32.0	32.0	51.0	66.0
ENSG00000228343	4499	2038.0	2159.0	807.0	1091.0
ENSG00000122435	5499	60.0	63.0	131.0	92.0
ENSG00000086189	7499	307.0	312.0	211.0	212.0
ENSG00000272087	7499	294.0	406.0	135.0	155.0
ENSG00000183309	15499	122.0	141.0	920.0	749.0
ENSG00000180098	13499	556.0	560.0	1148.0	961.0
ENSG00000103254	3999	63.0	48.0	160.0	171.0
ENSG00000106261	12999	29.0	23.0	252.0	274.0
ENSG00000172795	7499	1976.0	2189.0	397.0	377.0
ENSG00000243762	8999	404.0	320.0	175.0	227.0
ENSG00000176261	10499	64.0	78.0	175.0	128.0
ENSG00000273456	8499	5.0	7.0	160.0	120.0
ENSG00000171307	20999	759.0	636.0	632.0	719.0
ENSG00000144120	4499	28.0	27.0	43.0	32.0
ENSG00000147457	5499	2.0	8.0	115.0	64.0
ENSG00000099889	9499	1126.0	1102.0	1265.0	1437.0
ENSG00000137038	6999	13.0	11.0	197.0	187.0
ENSG00000119231	4999	1001.0	1139.0	1093.0	1290.0
ENSG00000158406	3999	5.0	3.0	59.0	41.0
ENSG00000130584	11499	1553.0	1414.0	1843.0	1589.0
ENSG00000127081	7499	104.0	134.0	176.0	150.0
ENSG00000262372	8999	147.0	128.0	71.0	78.0
ENSG00000116690	4999	319.0	335.0	186.0	207.0
ENSG00000272911	22999	3191.0	2044.0	1698.0	1468.0
ENSG00000143815	5499	55.0	55.0	140.0	141.0
ENSG00000272777	9999	844.0	863.0	252.0	320.0
ENSG00000100348	13999	2.0	5.0	294.0	293.0
ENSG00000086061	22999	812.0	746.0	950.0	1087.0
ENSG00000126226	7999	44.0	16.0	134.0	95.0
ENSG00000236165	15999	627.0	634.0	1371.0	1283.0
ENSG00000166004	10999	1872.0	2111.0	1283.0	1553.0
ENSG00000178921	4499	58.0	57.0	37.0	44.0
ENSG00000259515	35999	1023.0	651.0	1128.0	1217.0
ENSG00000163485	4999	2.0	4.0	177.0	125.0
ENSG00000022840	4999	152.0	190.0	146.0	168.0
ENSG00000176783	23999	7182.0	6526.0	6279.0	7797.0
ENSG00000103035	6999	166.0	183.0	187.0	253.0
ENSG00000167272	8499	472.0	459.0	481.0	610.0
ENSG00000172493	25499	350.0	354.0	994.0	968.0
ENSG00000006194	3999	11.0	5.0	67.0	67.0
ENSG00000183048	18999	26.0	20.0	587.0	453.0
ENSG00000162909	5999	284.0	301.0	259.0	389.0
ENSG00000178814	13499	159.0	139.0	456.0	446.0
ENSG00000141429	4499	71.0	45.0	73.0	99.0
ENSG00000164219	26999	326.0	326.0	683.0	722.0
ENSG00000158042	5999	168.0	168.0	148.0	156.0
ENSG00000002016	9999	1444.0	1460.0	1281.0	1273.0
ENSG00000257097	7499	77.0	84.0	43.0	30.0
ENSG00000165525	9499	174.0	154.0	195.0	212.0
ENSG00000215277	3999	285.0	258.0	131.0	111.0
ENSG00000065243	5499	16.0	13.0	76.0	51.0
ENSG00000260934	5999	248.0	305.0	303.0	416.0
ENSG00000167525	6999	1372.0	1257.0	1162.0	1002.0
ENSG00000233328	6999	0.0	0.0	86.0	968.0
ENSG00000263307	6499	221.0	256.0	228.0	246.0
ENSG00000172992	24999	35.0	23.0	556.0	468.0
ENSG00000171204	10999	11.0	15.0	305.0	226.0
ENSG00000170145	5499	4.0	6.0	79.0	67.0
ENSG00000145642	8999	807.0	873.0	604.0	862.0
ENSG00000124228	13999	1000.0	916.0	661.0	675.0
ENSG00000143494	5999	439.0	426.0	278.0	410.0
ENSG00000227751	11999	1719.0	1591.0	471.0	568.0
ENSG00000236618	10499	2369.0	2506.0	2120.0	1948.0
ENSG00000167136	9499	267.0	251.0	168.0	190.0
ENSG00000120458	3999	2.0	4.0	80.0	83.0
ENSG00000125730	4499	9.0	2.0	71.0	80.0
ENSG00000155008	5499	482.0	431.0	541.0	532.0
ENSG00000011132	7499	21.0	42.0	131.0	98.0
ENSG00000248734	22499	223.0	199.0	670.0	786.0
ENSG00000230516	6499	0.0	2.0	66.0	55.0
ENSG00000136872	4499	1.0	0.0	67.0	59.0
ENSG00000108278	9999	575.0	381.0	356.0	477.0
ENSG00000154118	14999	717.0	499.0	489.0	447.0
ENSG00000269439	15499	81.0	60.0	786.0	461.0
ENSG00000139233	6999	70.0	83.0	168.0	181.0
ENSG00000197798	5999	4675.0	5013.0	5361.0	4017.0
ENSG00000102100	4999	554.0	555.0	531.0	602.0
ENSG00000176868	17499	2504.0	1827.0	2171.0	2169.0
ENSG00000158373	11999	23.0	29.0	528.0	441.0
ENSG00000120820	9499	285.0	318.0	214.0	327.0
ENSG00000146857	5499	48.0	36.0	76.0	78.0
ENSG00000142669	4999	160.0	143.0	75.0	762.0
ENSG00000187764	11499	279.0	224.0	429.0	525.0
ENSG00000198900	4499	13.0	9.0	87.0	83.0
ENSG00000116044	11999	1041.0	1211.0	1296.0	1543.0
ENSG00000168175	7999	25.0	19.0	140.0	159.0
ENSG00000011007	4999	5.0	6.0	52.0	43.0
ENSG00000133243	7999	1285.0	992.0	586.0	1178.0
ENSG00000236327	4999	17.0	36.0	18.0	5.0
ENSG00000168955	26499	1622.0	1784.0	1003.0	1150.0
ENSG00000064419	12499	543.0	543.0	470.0	482.0
ENSG00000273156	6999	6.0	19.0	58.0	57.0
ENSG00000060237	22499	394.0	316.0	405.0	480.0
ENSG00000070756	21999	3.0	15.0	523.0	312.0
ENSG00000271646	6499	7.0	8.0	61.0	66.0
ENSG00000005882	11999	7.0	8.0	234.0	183.0
ENSG00000164171	4999	333.0	381.0	162.0	194.0
ENSG00000136950	6499	332.0	329.0	370.0	393.0
ENSG00000167257	9499	569.0	557.0	592.0	659.0
ENSG00000175110	4499	780.0	792.0	740.0	725.0
ENSG00000161682	5499	3145.0	3078.0	4298.0	4071.0
ENSG00000242689	5499	138.0	145.0	99.0	92.0
ENSG00000113555	12499	725.0	760.0	450.0	539.0
ENSG00000159915	6499	22.0	13.0	78.0	51.0
ENSG00000185340	5499	4.0	2.0	110.0	101.0
ENSG00000224818	5999	20.0	23.0	160.0	115.0
ENSG00000082014	6999	1610.0	1280.0	1180.0	1320.0
ENSG00000148248	4499	316.0	267.0	109.0	164.0
ENSG00000182611	5999	59.0	56.0	178.0	146.0
ENSG00000089876	12999	1066.0	1227.0	491.0	578.0
ENSG00000139372	3999	43.0	67.0	86.0	103.0
ENSG00000100823	5499	328.0	323.0	205.0	306.0
ENSG00000196361	6999	7049.0	6784.0	6513.0	4842.0
ENSG00000255031	12999	85.0	71.0	158.0	238.0
ENSG00000246560	7499	25.0	21.0	290.0	217.0
ENSG00000142634	10499	77.0	55.0	336.0	365.0
ENSG00000235927	17999	184.0	189.0	573.0	522.0
ENSG00000143947	8999	363.0	416.0	299.0	390.0
ENSG00000087502	5999	108.0	108.0	61.0	58.0
ENSG00000271914	12499	347.0	276.0	239.0	364.0
ENSG00000273131	8499	8.0	4.0	302.0	239.0
ENSG00000119878	45499	225.0	206.0	976.0	874.0
ENSG00000235779	15999	16.0	13.0	343.0	274.0
ENSG00000018189	4499	290.0	318.0	117.0	79.0
ENSG00000236714	7999	67.0	73.0	184.0	212.0
ENSG00000248196	53499	139.0	149.0	1735.0	1518.0
ENSG00000239704	7999	42.0	29.0	151.0	203.0
ENSG00000070388	19499	2632.0	2327.0	1499.0	1306.0
ENSG00000076201	18999	1050.0	874.0	1064.0	1233.0
ENSG00000188690	3999	5.0	16.0	27.0	73.0
ENSG00000127588	9499	210.0	120.0	140.0	165.0
ENSG00000200141	5499	56.0	38.0	55.0	60.0
ENSG00000123992	5999	159.0	179.0	138.0	133.0
ENSG00000100201	6999	194.0	234.0	243.0	260.0
ENSG00000170734	10499	609.0	589.0	1845.0	1453.0
ENSG00000168488	8999	1963.0	1955.0	1928.0	2210.0
ENSG00000257181	13499	713.0	640.0	557.0	587.0
ENSG00000165819	5999	647.0	606.0	617.0	557.0
ENSG00000099998	6499	21.0	10.0	105.0	121.0
ENSG00000272916	21499	829.0	769.0	956.0	1082.0
ENSG00000114124	3999	0.0	1.0	51.0	38.0
ENSG00000111832	4499	2.0	9.0	25.0	32.0
ENSG00000076242	7499	85.0	59.0	139.0	175.0
ENSG00000124882	4499	153.0	166.0	7.0	7.0
ENSG00000231340	13999	16.0	16.0	196.0	147.0
ENSG00000236654	8499	9.0	5.0	119.0	113.0
ENSG00000147144	8999	1163.0	1160.0	1322.0	1149.0
ENSG00000237190	28999	810.0	937.0	1089.0	963.0
ENSG00000204934	8499	68.0	80.0	397.0	387.0
ENSG00000124098	4999	238.0	295.0	76.0	131.0
ENSG00000223797	4499	426.0	465.0	377.0	569.0
ENSG00000251911	42499	132.0	114.0	2810.0	2309.0
ENSG00000198488	4999	1.0	3.0	98.0	74.0
ENSG00000268112	3999	1099.0	725.0	354.0	409.0
ENSG00000226469	40999	44.0	41.0	846.0	721.0
ENSG00000130713	5999	271.0	332.0	210.0	161.0
ENSG00000253708	4999	89.0	138.0	50.0	73.0
ENSG00000131097	5999	1268.0	1257.0	776.0	690.0
ENSG00000008118	39499	31804.0	25578.0	15881.0	16549.0
ENSG00000198171	7999	172.0	191.0	92.0	122.0
ENSG00000197989	15499	189.0	227.0	744.0	755.0
ENSG00000204564	4999	368.0	341.0	210.0	215.0
ENSG00000105996	3999	232.0	251.0	845.0	759.0
ENSG00000198551	20499	3.0	8.0	562.0	555.0
ENSG00000264700	24999	96.0	91.0	713.0	645.0
ENSG00000143319	22678	964.0	775.0	1968.0	1585.0
ENSG00000236675	6499	370.0	245.0	182.0	243.0
ENSG00000113761	5499	8.0	12.0	91.0	67.0
ENSG00000106992	11499	4.0	10.0	169.0	110.0
ENSG00000235423	3999	56.0	43.0	60.0	46.0
ENSG00000114978	4499	26.0	26.0	239.0	213.0
ENSG00000230499	7999	100.0	101.0	76.0	51.0
ENSG00000205790	5499	391.0	358.0	258.0	267.0
ENSG00000224645	4499	322.0	239.0	144.0	177.0
ENSG00000256569	5499	78.0	52.0	164.0	210.0
ENSG00000134755	6499	84.0	97.0	58.0	103.0
ENSG00000260635	4499	12.0	5.0	29.0	23.0
ENSG00000263966	3999	100.0	66.0	89.0	124.0
ENSG00000065548	4999	59.0	52.0	100.0	86.0
ENSG00000103044	3999	1160.0	1029.0	1057.0	1327.0
ENSG00000095059	3999	258.0	259.0	389.0	416.0
ENSG00000116883	8499	18.0	33.0	906.0	533.0
ENSG00000179743	6999	619.0	690.0	980.0	1220.0
ENSG00000273373	8999	43.0	68.0	184.0	149.0
ENSG00000188493	17499	1456.0	1321.0	259.0	377.0
ENSG00000168497	28499	4.0	7.0	1332.0	1260.0
ENSG00000150051	27499	8.0	6.0	1261.0	1172.0
ENSG00000253754	6499	3546.0	4216.0	3596.0	2846.0
ENSG00000078043	5999	48.0	52.0	81.0	81.0
ENSG00000229487	4999	18.0	13.0	89.0	62.0
ENSG00000262879	4499	1.0	3.0	123.0	96.0
ENSG00000246082	4499	7.0	9.0	72.0	59.0
ENSG00000257671	4499	1219.0	1049.0	200.0	373.0
ENSG00000116641	6499	342.0	431.0	131.0	158.0
ENSG00000065911	6999	9.0	9.0	49.0	68.0
ENSG00000257337	4499	65.0	64.0	42.0	30.0
ENSG00000228172	8499	1130.0	769.0	1432.0	1640.0
ENSG00000119699	9999	110.0	96.0	120.0	149.0
ENSG00000243533	5499	108.0	84.0	120.0	123.0
ENSG00000092978	7499	20.0	7.0	109.0	100.0
ENSG00000104518	9999	3240.0	2088.0	1372.0	1349.0
ENSG00000207579	5499	137.0	107.0	123.0	123.0
